id,instance,goal,result,duration,correct_result,verdict,steps_obtained
310,exp_acyclic_depvary_step3_batch_yyy01.pl,a3,no,0.05,no,corr,0
311,exp_acyclic_depvary_step3_batch_yyy02.pl,d5,no,0.08,no,corr,0
312,exp_acyclic_depvary_step3_batch_yyy02.pl,z5,no,0.06,no,corr,0
313,exp_acyclic_depvary_step3_batch_yyy02.pl,b4,no,0.06,no,corr,0
314,exp_acyclic_depvary_step3_batch_yyy02.pl,c2,yes,0.04,yes,corr,0
315,exp_acyclic_depvary_step3_batch_yyy02.pl,r5,no,0.06,no,corr,0
316,exp_acyclic_depvary_step3_batch_yyy02.pl,r1,yes,0.08,yes,corr,1
317,exp_acyclic_depvary_step3_batch_yyy02.pl,p2,yes,0.05,yes,corr,1
318,exp_acyclic_depvary_step3_batch_yyy02.pl,e2,yes,2.38,yes,corr,14
319,exp_acyclic_depvary_step3_batch_yyy02.pl,d1,yes,0.77,yes,corr,9
320,exp_acyclic_depvary_step3_batch_yyy02.pl,q1,no,1.69,no,corr,10
321,exp_acyclic_depvary_step3_batch_yyy03.pl,p4,no,0.06,no,corr,0
322,exp_acyclic_depvary_step3_batch_yyy03.pl,u4,no,0.05,no,corr,0
323,exp_acyclic_depvary_step3_batch_yyy03.pl,z1,no,0.05,no,corr,0
324,exp_acyclic_depvary_step3_batch_yyy03.pl,c6,no,0.06,no,corr,0
325,exp_acyclic_depvary_step3_batch_yyy03.pl,y1,no,0.06,no,corr,0
326,exp_acyclic_depvary_step3_batch_yyy03.pl,y2,no,0.06,no,corr,0
327,exp_acyclic_depvary_step3_batch_yyy03.pl,e2,no,0.53,no,corr,6
328,exp_acyclic_depvary_step3_batch_yyy03.pl,r3,no,0.07,no,corr,0
329,exp_acyclic_depvary_step3_batch_yyy03.pl,f2,no,1.31,no,corr,8
330,exp_acyclic_depvary_step3_batch_yyy03.pl,q2,no,1.06,no,corr,9
331,exp_acyclic_depvary_step3_batch_yyy04.pl,t5,no,0.07,no,corr,0
332,exp_acyclic_depvary_step3_batch_yyy04.pl,s4,no,0.06,no,corr,0
333,exp_acyclic_depvary_step3_batch_yyy04.pl,u4,no,0.06,no,corr,0
334,exp_acyclic_depvary_step3_batch_yyy04.pl,c5,no,0.06,no,corr,0
335,exp_acyclic_depvary_step3_batch_yyy04.pl,e4,no,0.08,no,corr,0
336,exp_acyclic_depvary_step3_batch_yyy04.pl,w1,no,6.27,no,corr,11
337,exp_acyclic_depvary_step3_batch_yyy04.pl,s1,yes,0.1,yes,corr,2
338,exp_acyclic_depvary_step3_batch_yyy04.pl,z3,no,0.06,no,corr,0
339,exp_acyclic_depvary_step3_batch_yyy04.pl,r3,no,0.06,no,corr,0
340,exp_acyclic_depvary_step3_batch_yyy04.pl,q2,yes,0.08,yes,corr,1
341,exp_acyclic_depvary_step3_batch_yyy05.pl,e1,yes,0.51,yes,corr,8
342,exp_acyclic_depvary_step3_batch_yyy05.pl,f1,yes,0.07,yes,corr,1
343,exp_acyclic_depvary_step3_batch_yyy05.pl,c5,no,0.05,no,corr,0
344,exp_acyclic_depvary_step3_batch_yyy05.pl,r4,no,0.05,no,corr,0
345,exp_acyclic_depvary_step3_batch_yyy05.pl,a3,no,0.05,no,corr,0
346,exp_acyclic_depvary_step3_batch_yyy05.pl,x1,yes,0.07,yes,corr,1
347,exp_acyclic_depvary_step3_batch_yyy05.pl,s5,no,0.06,no,corr,0
348,exp_acyclic_depvary_step3_batch_yyy05.pl,b4,no,0.07,no,corr,0
349,exp_acyclic_depvary_step3_batch_yyy05.pl,r5,no,0.06,no,corr,0
350,exp_acyclic_depvary_step3_batch_yyy05.pl,e4,no,0.04,no,corr,0
351,exp_acyclic_depvary_step3_batch_yyy06.pl,c4,no,0.06,no,corr,0
352,exp_acyclic_depvary_step3_batch_yyy06.pl,u4,no,0.05,no,corr,0
353,exp_acyclic_depvary_step3_batch_yyy06.pl,a1,no,0.37,no,corr,7
354,exp_acyclic_depvary_step3_batch_yyy06.pl,u2,no,0.05,no,corr,0
355,exp_acyclic_depvary_step3_batch_yyy06.pl,x4,no,0.05,no,corr,0
356,exp_acyclic_depvary_step3_batch_yyy06.pl,z5,no,0.05,no,corr,0
357,exp_acyclic_depvary_step3_batch_yyy06.pl,e1,yes,0.05,yes,corr,0
358,exp_acyclic_depvary_step3_batch_yyy06.pl,x5,no,0.06,no,corr,0
359,exp_acyclic_depvary_step3_batch_yyy06.pl,c6,no,0.04,no,corr,0
360,exp_acyclic_depvary_step3_batch_yyy06.pl,b5,no,0.05,no,corr,0
361,exp_acyclic_depvary_step3_batch_yyy07.pl,w2,no,0.06,no,corr,0
362,exp_acyclic_depvary_step3_batch_yyy07.pl,q5,no,0.06,no,corr,0
363,exp_acyclic_depvary_step3_batch_yyy07.pl,c2,yes,0.07,yes,corr,1
364,exp_acyclic_depvary_step3_batch_yyy07.pl,x2,yes,0.14,yes,corr,3
365,exp_acyclic_depvary_step3_batch_yyy07.pl,e4,no,0.04,no,corr,0
366,exp_acyclic_depvary_step3_batch_yyy07.pl,a1,yes,1.43,yes,corr,12
367,exp_acyclic_depvary_step3_batch_yyy07.pl,t4,no,0.05,no,corr,0
368,exp_acyclic_depvary_step3_batch_yyy07.pl,s3,no,0.06,no,corr,0
369,exp_acyclic_depvary_step3_batch_yyy07.pl,r3,no,0.06,no,corr,0
370,exp_acyclic_depvary_step3_batch_yyy07.pl,q1,no,0.07,no,corr,0
371,exp_acyclic_depvary_step3_batch_yyy08.pl,d4,no,0.07,no,corr,0
372,exp_acyclic_depvary_step3_batch_yyy08.pl,w2,yes,0.08,yes,corr,1
373,exp_acyclic_depvary_step3_batch_yyy08.pl,a5,no,0.06,no,corr,0
374,exp_acyclic_depvary_step3_batch_yyy08.pl,y3,no,0.05,no,corr,0
375,exp_acyclic_depvary_step3_batch_yyy08.pl,c6,no,0.05,no,corr,0
376,exp_acyclic_depvary_step3_batch_yyy08.pl,q3,no,0.04,no,corr,0
377,exp_acyclic_depvary_step3_batch_yyy08.pl,u2,no,0.05,no,corr,0
378,exp_acyclic_depvary_step3_batch_yyy08.pl,y5,no,0.05,no,corr,0
379,exp_acyclic_depvary_step3_batch_yyy08.pl,f4,no,0.05,no,corr,0
380,exp_acyclic_depvary_step3_batch_yyy08.pl,z3,no,0.06,no,corr,0
381,exp_acyclic_depvary_step3_batch_yyy09.pl,b3,no,0.07,no,corr,0
382,exp_acyclic_depvary_step3_batch_yyy09.pl,d4,no,0.06,no,corr,0
383,exp_acyclic_depvary_step3_batch_yyy09.pl,w5,no,0.06,no,corr,0
384,exp_acyclic_depvary_step3_batch_yyy09.pl,b1,no,1.13,no,corr,12
385,exp_acyclic_depvary_step3_batch_yyy09.pl,a4,no,0.05,no,corr,0
386,exp_acyclic_depvary_step3_batch_yyy09.pl,p3,no,0.06,no,corr,0
387,exp_acyclic_depvary_step3_batch_yyy09.pl,e3,no,0.05,no,corr,0
388,exp_acyclic_depvary_step3_batch_yyy09.pl,r1,yes,0.42,yes,corr,7
389,exp_acyclic_depvary_step3_batch_yyy09.pl,e2,yes,0.8,yes,corr,11
390,exp_acyclic_depvary_step3_batch_yyy09.pl,d1,yes,0.81,yes,corr,11
391,exp_acyclic_depvary_step3_batch_yyy10.pl,s3,no,0.06,no,corr,0
392,exp_acyclic_depvary_step3_batch_yyy10.pl,b3,no,0.04,no,corr,0
393,exp_acyclic_depvary_step3_batch_yyy10.pl,e1,yes,0.5,yes,corr,8
394,exp_acyclic_depvary_step3_batch_yyy10.pl,t2,no,0.91,no,corr,8
395,exp_acyclic_depvary_step3_batch_yyy10.pl,e3,no,0.05,no,corr,0
396,exp_acyclic_depvary_step3_batch_yyy10.pl,u5,no,0.05,no,corr,0
397,exp_acyclic_depvary_step3_batch_yyy10.pl,d5,no,0.04,no,corr,0
398,exp_acyclic_depvary_step3_batch_yyy10.pl,e2,no,1.93,no,corr,14
399,exp_acyclic_depvary_step3_batch_yyy10.pl,r3,no,0.06,no,corr,0
400,exp_acyclic_depvary_step3_batch_yyy10.pl,d1,no,1.86,no,corr,14
401,exp_acyclic_depvary_step4_batch_yyy01.pl,b3,yes,0.13,yes,corr,0
402,exp_acyclic_depvary_step4_batch_yyy01.pl,u1,no,14.72,no,corr,10
403,exp_acyclic_depvary_step4_batch_yyy01.pl,d3,no,0.07,no,corr,0
404,exp_acyclic_depvary_step4_batch_yyy01.pl,q5,no,0.06,no,corr,0
405,exp_acyclic_depvary_step4_batch_yyy01.pl,c2,yes,13,yes,corr,13
406,exp_acyclic_depvary_step4_batch_yyy01.pl,f5,no,0.04,no,corr,0
407,exp_acyclic_depvary_step4_batch_yyy01.pl,w1,no,0.06,no,corr,0
408,exp_acyclic_depvary_step4_batch_yyy01.pl,s1,yes,0.07,yes,corr,1
409,exp_acyclic_depvary_step4_batch_yyy01.pl,x1,no,14.24,no,corr,12
410,exp_acyclic_depvary_step4_batch_yyy01.pl,f2,yes,0.07,yes,corr,1
411,exp_acyclic_depvary_step4_batch_yyy02.pl,u1,yes,0.13,yes,corr,1
412,exp_acyclic_depvary_step4_batch_yyy02.pl,y3,no,0.04,no,corr,0
413,exp_acyclic_depvary_step4_batch_yyy02.pl,d2,yes,35.66,yes,corr,14
414,exp_acyclic_depvary_step4_batch_yyy02.pl,y5,no,0.06,no,corr,0
415,exp_acyclic_depvary_step4_batch_yyy02.pl,w3,no,0.05,no,corr,0
416,exp_acyclic_depvary_step4_batch_yyy02.pl,b3,yes,0.11,yes,corr,2
417,exp_acyclic_depvary_step4_batch_yyy02.pl,y4,no,0.05,no,corr,0
418,exp_acyclic_depvary_step4_batch_yyy02.pl,e2,yes,9.13,yes,corr,16
419,exp_acyclic_depvary_step4_batch_yyy02.pl,t1,no,0.04,no,corr,0
420,exp_acyclic_depvary_step4_batch_yyy02.pl,q1,yes,9.64,yes,corr,12
421,exp_acyclic_depvary_step4_batch_yyy03.pl,b2,yes,0.19,yes,corr,2
422,exp_acyclic_depvary_step4_batch_yyy03.pl,p5,no,0.05,no,corr,0
423,exp_acyclic_depvary_step4_batch_yyy03.pl,d3,no,0.05,no,corr,0
424,exp_acyclic_depvary_step4_batch_yyy03.pl,t3,no,0.05,no,corr,0
425,exp_acyclic_depvary_step4_batch_yyy03.pl,u3,no,0.04,no,corr,0
426,exp_acyclic_depvary_step4_batch_yyy03.pl,s1,no,0.07,no,corr,0
427,exp_acyclic_depvary_step4_batch_yyy03.pl,q3,yes,0.12,yes,corr,2
428,exp_acyclic_depvary_step4_batch_yyy03.pl,b6,no,0.05,no,corr,0
429,exp_acyclic_depvary_step4_batch_yyy03.pl,c3,,600,no,TIMEOUT,14
430,exp_acyclic_depvary_step4_batch_yyy03.pl,t4,no,0.05,no,corr,0
431,exp_acyclic_depvary_step4_batch_yyy04.pl,u5,no,0.12,no,corr,0
432,exp_acyclic_depvary_step4_batch_yyy04.pl,b2,yes,0.06,yes,corr,0
433,exp_acyclic_depvary_step4_batch_yyy04.pl,d4,no,0.06,no,corr,0
434,exp_acyclic_depvary_step4_batch_yyy04.pl,b4,no,0.05,no,corr,0
435,exp_acyclic_depvary_step4_batch_yyy04.pl,p3,no,78.53,no,corr,23
436,exp_acyclic_depvary_step4_batch_yyy04.pl,y1,no,7.54,no,corr,18
437,exp_acyclic_depvary_step4_batch_yyy04.pl,b6,no,0.04,no,corr,0
438,exp_acyclic_depvary_step4_batch_yyy04.pl,q1,no,0.36,no,corr,5
439,exp_acyclic_depvary_step4_batch_yyy04.pl,x2,yes,0.1,yes,corr,1
440,exp_acyclic_depvary_step4_batch_yyy04.pl,f5,no,0.08,no,corr,0
441,exp_acyclic_depvary_step4_batch_yyy05.pl,t4,no,0.16,no,corr,0
442,exp_acyclic_depvary_step4_batch_yyy05.pl,p5,no,0.06,no,corr,0
443,exp_acyclic_depvary_step4_batch_yyy05.pl,t3,no,0.06,no,corr,0
444,exp_acyclic_depvary_step4_batch_yyy05.pl,y1,no,5.01,no,corr,16
445,exp_acyclic_depvary_step4_batch_yyy05.pl,a3,no,1.2,no,corr,8
446,exp_acyclic_depvary_step4_batch_yyy05.pl,x4,no,0.02,no,corr,0
447,exp_acyclic_depvary_step4_batch_yyy05.pl,v5,no,0.02,no,corr,0
448,exp_acyclic_depvary_step4_batch_yyy05.pl,w5,no,0.02,no,corr,0
449,exp_acyclic_depvary_step4_batch_yyy05.pl,c6,no,0.02,no,corr,0
450,exp_acyclic_depvary_step4_batch_yyy05.pl,z2,yes,0.03,yes,corr,1
451,exp_acyclic_depvary_step4_batch_yyy06.pl,b3,,600,no,TIMEOUT,15
452,exp_acyclic_depvary_step4_batch_yyy06.pl,z5,no,0.06,no,corr,0
453,exp_acyclic_depvary_step4_batch_yyy06.pl,c2,yes,0.05,yes,corr,0
454,exp_acyclic_depvary_step4_batch_yyy06.pl,x2,,600,no,TIMEOUT,16
455,exp_acyclic_depvary_step4_batch_yyy06.pl,z4,no,0.09,no,corr,0
456,exp_acyclic_depvary_step4_batch_yyy06.pl,v4,no,0.08,no,corr,0
457,exp_acyclic_depvary_step4_batch_yyy06.pl,r3,,600,no,TIMEOUT,15
458,exp_acyclic_depvary_step4_batch_yyy06.pl,u2,no,0.06,no,corr,0
459,exp_acyclic_depvary_step4_batch_yyy06.pl,a2,yes,0.09,yes,corr,1
460,exp_acyclic_depvary_step4_batch_yyy06.pl,w3,no,0.06,no,corr,0
461,exp_acyclic_depvary_step4_batch_yyy07.pl,u5,no,0.13,no,corr,0
462,exp_acyclic_depvary_step4_batch_yyy07.pl,t5,no,0.06,no,corr,0
463,exp_acyclic_depvary_step4_batch_yyy07.pl,q4,no,0.06,no,corr,0
464,exp_acyclic_depvary_step4_batch_yyy07.pl,f3,no,0.05,no,corr,0
465,exp_acyclic_depvary_step4_batch_yyy07.pl,a1,yes,0.08,yes,corr,0
466,exp_acyclic_depvary_step4_batch_yyy07.pl,x4,no,0.06,no,corr,0
467,exp_acyclic_depvary_step4_batch_yyy07.pl,s1,yes,0.08,yes,corr,1
468,exp_acyclic_depvary_step4_batch_yyy07.pl,d2,yes,37.59,yes,corr,12
469,exp_acyclic_depvary_step4_batch_yyy07.pl,t1,no,0.06,no,corr,0
470,exp_acyclic_depvary_step4_batch_yyy07.pl,q1,no,0.05,no,corr,0
471,exp_acyclic_depvary_step4_batch_yyy08.pl,t5,no,0.13,no,corr,0
472,exp_acyclic_depvary_step4_batch_yyy08.pl,d4,no,0.06,no,corr,0
473,exp_acyclic_depvary_step4_batch_yyy08.pl,t3,no,0.05,no,corr,0
474,exp_acyclic_depvary_step4_batch_yyy08.pl,f3,no,0.05,no,corr,0
475,exp_acyclic_depvary_step4_batch_yyy08.pl,r1,,600,no,TIMEOUT,16
476,exp_acyclic_depvary_step4_batch_yyy08.pl,y2,yes,41.14,yes,corr,13
477,exp_acyclic_depvary_step4_batch_yyy08.pl,v3,no,0.07,no,corr,0
478,exp_acyclic_depvary_step4_batch_yyy08.pl,y5,no,0.06,no,corr,0
479,exp_acyclic_depvary_step4_batch_yyy08.pl,w3,no,0.06,no,corr,0
480,exp_acyclic_depvary_step4_batch_yyy08.pl,f2,no,95,no,corr,14
481,exp_acyclic_depvary_step4_batch_yyy09.pl,v2,,600,no,TIMEOUT,17
482,exp_acyclic_depvary_step4_batch_yyy09.pl,d3,no,0.07,no,corr,0
483,exp_acyclic_depvary_step4_batch_yyy09.pl,t3,no,0.06,no,corr,0
484,exp_acyclic_depvary_step4_batch_yyy09.pl,z4,no,0.07,no,corr,0
485,exp_acyclic_depvary_step4_batch_yyy09.pl,v1,,600,no,TIMEOUT,16
486,exp_acyclic_depvary_step4_batch_yyy09.pl,c1,yes,0.04,yes,corr,1
487,exp_acyclic_depvary_step4_batch_yyy09.pl,a6,no,0.02,no,corr,0
488,exp_acyclic_depvary_step4_batch_yyy09.pl,s4,no,0.02,no,corr,0
489,exp_acyclic_depvary_step4_batch_yyy09.pl,a4,no,0.02,no,corr,0
490,exp_acyclic_depvary_step4_batch_yyy09.pl,x2,,600,no,TIMEOUT,12
491,exp_acyclic_depvary_step4_batch_yyy10.pl,w5,no,0.15,no,corr,0
492,exp_acyclic_depvary_step4_batch_yyy10.pl,q4,no,0.05,no,corr,0
493,exp_acyclic_depvary_step4_batch_yyy10.pl,r5,no,0.05,no,corr,0
494,exp_acyclic_depvary_step4_batch_yyy10.pl,w4,no,0.04,no,corr,0
495,exp_acyclic_depvary_step4_batch_yyy10.pl,t2,no,5,no,corr,9
496,exp_acyclic_depvary_step4_batch_yyy10.pl,b6,no,0.06,no,corr,0
497,exp_acyclic_depvary_step4_batch_yyy10.pl,d1,no,5.79,yes,inc,11
498,exp_acyclic_depvary_step4_batch_yyy10.pl,f2,no,4.24,no,corr,9
499,exp_acyclic_depvary_step4_batch_yyy10.pl,u5,no,0.07,no,corr,0
500,exp_acyclic_depvary_step4_batch_yyy10.pl,d5,no,0.05,no,corr,0
501,exp_acyclic_depvary_step5_batch_yyy01.pl,d5,no,0.14,no,corr,0
502,exp_acyclic_depvary_step5_batch_yyy01.pl,p5,no,0.05,no,corr,0
503,exp_acyclic_depvary_step5_batch_yyy01.pl,a4,no,0.05,no,corr,0
504,exp_acyclic_depvary_step5_batch_yyy01.pl,p2,no,21.68,no,corr,14
505,exp_acyclic_depvary_step5_batch_yyy01.pl,v2,yes,0.06,yes,corr,1
506,exp_acyclic_depvary_step5_batch_yyy01.pl,e1,yes,5.52,yes,corr,11
507,exp_acyclic_depvary_step5_batch_yyy01.pl,c5,no,0.05,no,corr,0
508,exp_acyclic_depvary_step5_batch_yyy01.pl,b1,yes,0.08,yes,corr,1
509,exp_acyclic_depvary_step5_batch_yyy01.pl,d1,no,11.35,no,corr,11
510,exp_acyclic_depvary_step5_batch_yyy01.pl,q1,yes,0.08,yes,corr,1
511,exp_acyclic_depvary_step5_batch_yyy02.pl,u5,no,0.15,no,corr,0
512,exp_acyclic_depvary_step5_batch_yyy02.pl,t4,no,0.06,no,corr,0
513,exp_acyclic_depvary_step5_batch_yyy02.pl,e1,yes,0.11,yes,corr,2
514,exp_acyclic_depvary_step5_batch_yyy02.pl,q4,no,0.05,no,corr,0
515,exp_acyclic_depvary_step5_batch_yyy02.pl,f5,no,0.06,no,corr,0
516,exp_acyclic_depvary_step5_batch_yyy02.pl,r5,no,0.05,no,corr,0
517,exp_acyclic_depvary_step5_batch_yyy02.pl,r1,,600,no,TIMEOUT,18
518,exp_acyclic_depvary_step5_batch_yyy02.pl,d1,yes,0.06,yes,corr,0
519,exp_acyclic_depvary_step5_batch_yyy02.pl,p4,no,0.07,no,corr,0
520,exp_acyclic_depvary_step5_batch_yyy02.pl,d4,no,0.06,no,corr,0
521,exp_acyclic_depvary_step5_batch_yyy03.pl,s4,no,0.1,no,corr,0
522,exp_acyclic_depvary_step5_batch_yyy03.pl,d4,no,0.07,no,corr,0
523,exp_acyclic_depvary_step5_batch_yyy03.pl,s2,yes,0.1,yes,corr,1
524,exp_acyclic_depvary_step5_batch_yyy03.pl,w1,no,0.07,no,corr,0
525,exp_acyclic_depvary_step5_batch_yyy03.pl,f3,,600,no,TIMEOUT,22
526,exp_acyclic_depvary_step5_batch_yyy03.pl,t2,yes,44.52,yes,corr,20
527,exp_acyclic_depvary_step5_batch_yyy03.pl,y1,no,0.07,no,corr,0
528,exp_acyclic_depvary_step5_batch_yyy03.pl,y5,no,0.06,no,corr,0
529,exp_acyclic_depvary_step5_batch_yyy03.pl,b6,no,0.06,no,corr,0
530,exp_acyclic_depvary_step5_batch_yyy03.pl,a1,,600,no,TIMEOUT,17
531,exp_acyclic_depvary_step5_batch_yyy04.pl,p5,no,0.15,no,corr,0
532,exp_acyclic_depvary_step5_batch_yyy04.pl,f1,yes,6.29,yes,corr,16
533,exp_acyclic_depvary_step5_batch_yyy04.pl,v5,no,0.07,no,corr,0
534,exp_acyclic_depvary_step5_batch_yyy04.pl,w1,no,221.61,no,corr,28
535,exp_acyclic_depvary_step5_batch_yyy04.pl,v4,no,0.05,no,corr,0
536,exp_acyclic_depvary_step5_batch_yyy04.pl,v3,no,10.4,no,corr,20
537,exp_acyclic_depvary_step5_batch_yyy04.pl,s5,no,0.06,no,corr,0
538,exp_acyclic_depvary_step5_batch_yyy04.pl,b4,no,0.06,no,corr,0
539,exp_acyclic_depvary_step5_batch_yyy04.pl,r3,yes,0.06,yes,corr,1
540,exp_acyclic_depvary_step5_batch_yyy04.pl,t1,no,24.48,no,corr,20
541,exp_acyclic_depvary_step5_batch_yyy05.pl,t5,no,0.11,no,corr,0
542,exp_acyclic_depvary_step5_batch_yyy05.pl,y4,no,0.07,no,corr,0
543,exp_acyclic_depvary_step5_batch_yyy05.pl,a5,no,0.06,no,corr,0
544,exp_acyclic_depvary_step5_batch_yyy05.pl,y3,no,0.06,no,corr,0
545,exp_acyclic_depvary_step5_batch_yyy05.pl,x5,no,0.06,no,corr,0
546,exp_acyclic_depvary_step5_batch_yyy05.pl,r4,no,0.07,no,corr,0
547,exp_acyclic_depvary_step5_batch_yyy05.pl,d2,yes,164.74,yes,corr,17
548,exp_acyclic_depvary_step5_batch_yyy05.pl,y2,yes,0.08,yes,corr,1
549,exp_acyclic_depvary_step5_batch_yyy05.pl,b4,no,0.07,no,corr,0
550,exp_acyclic_depvary_step5_batch_yyy05.pl,q5,no,0.06,no,corr,0
551,exp_acyclic_depvary_step5_batch_yyy06.pl,t5,no,0.12,no,corr,0
552,exp_acyclic_depvary_step5_batch_yyy06.pl,y4,no,0.07,no,corr,0
553,exp_acyclic_depvary_step5_batch_yyy06.pl,z5,no,0.06,no,corr,0
554,exp_acyclic_depvary_step5_batch_yyy06.pl,e3,yes,1.94,yes,corr,11
555,exp_acyclic_depvary_step5_batch_yyy06.pl,y1,no,0.07,no,corr,0
556,exp_acyclic_depvary_step5_batch_yyy06.pl,q3,no,94.89,no,corr,19
557,exp_acyclic_depvary_step5_batch_yyy06.pl,p1,no,2.18,no,corr,8
558,exp_acyclic_depvary_step5_batch_yyy06.pl,a2,yes,0.06,yes,corr,0
559,exp_acyclic_depvary_step5_batch_yyy06.pl,z4,no,0.06,no,corr,0
560,exp_acyclic_depvary_step5_batch_yyy06.pl,e4,no,0.06,no,corr,0
561,exp_acyclic_depvary_step5_batch_yyy07.pl,p5,no,0.24,no,corr,0
562,exp_acyclic_depvary_step5_batch_yyy07.pl,u1,,600,no,TIMEOUT,15
563,exp_acyclic_depvary_step5_batch_yyy07.pl,u4,no,0.07,no,corr,0
564,exp_acyclic_depvary_step5_batch_yyy07.pl,p3,no,0.05,no,corr,0
565,exp_acyclic_depvary_step5_batch_yyy07.pl,s1,yes,0.06,yes,corr,1
566,exp_acyclic_depvary_step5_batch_yyy07.pl,p2,no,0.07,no,corr,0
567,exp_acyclic_depvary_step5_batch_yyy07.pl,r3,,600,no,TIMEOUT,19
568,exp_acyclic_depvary_step5_batch_yyy07.pl,a2,,600,no,TIMEOUT,19
569,exp_acyclic_depvary_step5_batch_yyy07.pl,q3,,600,no,TIMEOUT,16
570,exp_acyclic_depvary_step5_batch_yyy07.pl,y2,,600,no,TIMEOUT,19
571,exp_acyclic_depvary_step5_batch_yyy08.pl,c4,no,0.13,no,corr,0
572,exp_acyclic_depvary_step5_batch_yyy08.pl,d4,no,0.07,no,corr,0
573,exp_acyclic_depvary_step5_batch_yyy08.pl,e5,no,0.06,no,corr,0
574,exp_acyclic_depvary_step5_batch_yyy08.pl,p3,,600,no,TIMEOUT,14
575,exp_acyclic_depvary_step5_batch_yyy08.pl,y2,no,0.06,no,corr,0
576,exp_acyclic_depvary_step5_batch_yyy08.pl,b6,no,0.04,no,corr,0
577,exp_acyclic_depvary_step5_batch_yyy08.pl,p1,yes,0.08,yes,corr,1
578,exp_acyclic_depvary_step5_batch_yyy08.pl,f2,,600,no,TIMEOUT,16
579,exp_acyclic_depvary_step5_batch_yyy08.pl,u3,,600,no,TIMEOUT,13
580,exp_acyclic_depvary_step5_batch_yyy08.pl,v4,no,0.08,no,corr,0
581,exp_acyclic_depvary_step5_batch_yyy09.pl,b3,no,191.98,no,corr,15
582,exp_acyclic_depvary_step5_batch_yyy09.pl,z1,yes,0.1,yes,corr,1
583,exp_acyclic_depvary_step5_batch_yyy09.pl,e4,no,0.06,no,corr,0
584,exp_acyclic_depvary_step5_batch_yyy09.pl,v1,,600,no,TIMEOUT,16
585,exp_acyclic_depvary_step5_batch_yyy09.pl,t2,no,0.06,no,corr,0
586,exp_acyclic_depvary_step5_batch_yyy09.pl,y1,,600,no,TIMEOUT,12
587,exp_acyclic_depvary_step5_batch_yyy09.pl,a3,yes,0.24,yes,corr,3
588,exp_acyclic_depvary_step5_batch_yyy09.pl,e2,no,354.39,no,corr,20
589,exp_acyclic_depvary_step5_batch_yyy09.pl,y2,yes,0.07,yes,corr,1
590,exp_acyclic_depvary_step5_batch_yyy09.pl,x1,no,0.08,no,corr,0
591,exp_acyclic_depvary_step5_batch_yyy10.pl,e1,,600,no,TIMEOUT,14
592,exp_acyclic_depvary_step5_batch_yyy10.pl,d4,no,0.05,no,corr,0
593,exp_acyclic_depvary_step5_batch_yyy10.pl,w4,no,0.09,no,corr,0
594,exp_acyclic_depvary_step5_batch_yyy10.pl,t2,yes,0.1,yes,corr,1
595,exp_acyclic_depvary_step5_batch_yyy10.pl,z3,no,0.06,no,corr,0
596,exp_acyclic_depvary_step5_batch_yyy10.pl,x4,no,0.07,no,corr,0
597,exp_acyclic_depvary_step5_batch_yyy10.pl,t5,no,0.06,no,corr,0
598,exp_acyclic_depvary_step5_batch_yyy10.pl,s3,yes,0.28,yes,corr,3
599,exp_acyclic_depvary_step5_batch_yyy10.pl,v4,no,0.07,no,corr,0
600,exp_acyclic_depvary_step5_batch_yyy10.pl,e3,,600,no,TIMEOUT,14
601,exp_acyclic_depvary_step6_batch_yyy01.pl,d5,no,0.15,no,corr,0
602,exp_acyclic_depvary_step6_batch_yyy01.pl,s3,yes,5.43,yes,corr,12
603,exp_acyclic_depvary_step6_batch_yyy01.pl,w5,no,0.05,no,corr,0
604,exp_acyclic_depvary_step6_batch_yyy01.pl,b4,,600,no,TIMEOUT,40
605,exp_acyclic_depvary_step6_batch_yyy01.pl,a5,no,0.07,no,corr,0
606,exp_acyclic_depvary_step6_batch_yyy01.pl,t2,,600,no,TIMEOUT,41
607,exp_acyclic_depvary_step6_batch_yyy01.pl,r4,no,0.07,no,corr,0
608,exp_acyclic_depvary_step6_batch_yyy01.pl,u2,no,0.07,no,corr,0
609,exp_acyclic_depvary_step6_batch_yyy01.pl,z4,no,0.06,no,corr,0
610,exp_acyclic_depvary_step6_batch_yyy01.pl,e4,no,0.07,no,corr,0
611,exp_acyclic_depvary_step6_batch_yyy02.pl,q4,,600,no,TIMEOUT,24
612,exp_acyclic_depvary_step6_batch_yyy02.pl,r5,no,0.05,no,corr,0
613,exp_acyclic_depvary_step6_batch_yyy02.pl,r4,no,0.05,no,corr,0
614,exp_acyclic_depvary_step6_batch_yyy02.pl,p2,yes,0.09,yes,corr,1
615,exp_acyclic_depvary_step6_batch_yyy02.pl,p5,no,0.06,no,corr,0
616,exp_acyclic_depvary_step6_batch_yyy02.pl,x3,yes,0.07,yes,corr,1
617,exp_acyclic_depvary_step6_batch_yyy02.pl,u1,no,0.05,no,corr,0
618,exp_acyclic_depvary_step6_batch_yyy02.pl,f1,yes,0.07,yes,corr,1
619,exp_acyclic_depvary_step6_batch_yyy02.pl,x5,no,0.06,no,corr,0
620,exp_acyclic_depvary_step6_batch_yyy02.pl,z2,,600,yes,TIMEOUT,21
621,exp_acyclic_depvary_step6_batch_yyy03.pl,d5,no,0.19,no,corr,0
622,exp_acyclic_depvary_step6_batch_yyy03.pl,b2,yes,0.06,yes,corr,0
