id,instance,goal,result,duration,correct_result,verdict,steps_obtained,constraints_no,constraints_max,constraints_min,is_trivial
3449,exp_cycles_depvary_step10_batch_yyy05.pl,r2,no,0.3,no,corr,0.0,None,None,None,yes
3450,exp_cycles_depvary_step10_batch_yyy05.pl,u2,no,48.43,no,corr,25.0,None,None,None,no
3451,exp_cycles_depvary_step10_batch_yyy06.pl,u5,no,367.13,no,corr,25.0,None,None,None,no
3452,exp_cycles_depvary_step10_batch_yyy06.pl,z5,no,64.58,no,corr,25.0,None,None,None,no
3453,exp_cycles_depvary_step10_batch_yyy06.pl,w2,no,275.37,no,corr,25.0,None,None,None,no
3454,exp_cycles_depvary_step10_batch_yyy06.pl,d3,yes,0.92,yes,corr,1.0,None,None,None,no
3455,exp_cycles_depvary_step10_batch_yyy06.pl,u3,no,0.87,no,corr,0.0,None,None,None,yes
3456,exp_cycles_depvary_step10_batch_yyy06.pl,y2,no,0.27,no,corr,1.0,None,None,None,no
3457,exp_cycles_depvary_step10_batch_yyy06.pl,s7,no,0.28,no,corr,0.0,None,None,None,yes
3458,exp_cycles_depvary_step10_batch_yyy06.pl,r3,yes,0.45,yes,corr,1.0,None,None,None,no
3459,exp_cycles_depvary_step10_batch_yyy06.pl,c2,yes,0.27,yes,corr,1.0,None,None,None,no
3460,exp_cycles_depvary_step10_batch_yyy06.pl,b1,no,0.39,no,corr,4.0,None,None,None,no
3461,exp_cycles_depvary_step10_batch_yyy07.pl,a6,yes,0.56,yes,corr,0.0,None,None,None,no
3462,exp_cycles_depvary_step10_batch_yyy07.pl,e1,no,0.49,no,corr,1.0,None,None,None,no
3463,exp_cycles_depvary_step10_batch_yyy07.pl,u4,yes,0.47,yes,corr,1.0,None,None,None,no
3464,exp_cycles_depvary_step10_batch_yyy07.pl,c6,no,0.62,no,corr,1.0,None,None,None,no
3465,exp_cycles_depvary_step10_batch_yyy07.pl,r4,no,0.22,no,corr,0.0,None,None,None,yes
3466,exp_cycles_depvary_step10_batch_yyy07.pl,p2,yes,0.31,yes,corr,1.0,None,None,None,no
3467,exp_cycles_depvary_step10_batch_yyy07.pl,s7,no,0.29,no,corr,0.0,None,None,None,yes
3468,exp_cycles_depvary_step10_batch_yyy07.pl,p1,,600.0,no,TIMEOUT,,,,,no
3469,exp_cycles_depvary_step10_batch_yyy07.pl,x4,no,0.33,no,corr,0.0,None,None,None,yes
3470,exp_cycles_depvary_step10_batch_yyy07.pl,p6,no,0.28,no,corr,0.0,None,None,None,yes
3471,exp_cycles_depvary_step10_batch_yyy08.pl,c4,,600.0,no,TIMEOUT,,,,,no
3472,exp_cycles_depvary_step10_batch_yyy08.pl,v5,yes,0.31,yes,corr,1.0,None,None,None,no
3473,exp_cycles_depvary_step10_batch_yyy08.pl,b4,yes,0.26,yes,corr,0.0,None,None,None,no
3474,exp_cycles_depvary_step10_batch_yyy08.pl,x2,no,306.42,no,corr,25.0,None,None,None,no
3475,exp_cycles_depvary_step10_batch_yyy08.pl,r5,no,550.16,no,corr,25.0,None,None,None,no
3476,exp_cycles_depvary_step10_batch_yyy08.pl,v4,no,577.75,no,corr,25.0,None,None,None,no
3477,exp_cycles_depvary_step10_batch_yyy08.pl,y1,no,36.45,no,corr,25.0,None,None,None,no
3478,exp_cycles_depvary_step10_batch_yyy08.pl,q3,yes,0.28,yes,corr,1.0,None,None,None,no
3479,exp_cycles_depvary_step10_batch_yyy08.pl,r6,no,0.26,no,corr,0.0,None,None,None,yes
3480,exp_cycles_depvary_step10_batch_yyy08.pl,e5,,600.0,no,TIMEOUT,,,,,no
3481,exp_cycles_depvary_step10_batch_yyy09.pl,d5,yes,0.48,yes,corr,1.0,None,None,None,no
3482,exp_cycles_depvary_step10_batch_yyy09.pl,z5,yes,0.46,yes,corr,1.0,None,None,None,no
3483,exp_cycles_depvary_step10_batch_yyy09.pl,x7,no,0.4,no,corr,0.0,None,None,None,yes
3484,exp_cycles_depvary_step10_batch_yyy09.pl,e4,yes,0.37,yes,corr,1.0,None,None,None,no
3485,exp_cycles_depvary_step10_batch_yyy09.pl,v1,yes,0.59,yes,corr,1.0,None,None,None,no
3486,exp_cycles_depvary_step10_batch_yyy09.pl,x5,yes,0.23,yes,corr,1.0,None,None,None,no
3487,exp_cycles_depvary_step10_batch_yyy09.pl,p2,yes,0.24,yes,corr,1.0,None,None,None,no
3488,exp_cycles_depvary_step10_batch_yyy09.pl,q1,no,0.26,no,corr,0.0,None,None,None,yes
3489,exp_cycles_depvary_step10_batch_yyy09.pl,s4,yes,0.47,yes,corr,4.0,None,None,None,no
3490,exp_cycles_depvary_step10_batch_yyy09.pl,v7,no,0.29,no,corr,0.0,None,None,None,yes
3491,exp_cycles_depvary_step10_batch_yyy10.pl,w7,no,0.49,no,corr,0.0,None,None,None,yes
3492,exp_cycles_depvary_step10_batch_yyy10.pl,f1,,600.0,no,TIMEOUT,,,,,no
3493,exp_cycles_depvary_step10_batch_yyy10.pl,v5,no,0.28,no,corr,0.0,None,None,None,yes
3494,exp_cycles_depvary_step10_batch_yyy10.pl,w6,no,0.28,no,corr,0.0,None,None,None,yes
3495,exp_cycles_depvary_step10_batch_yyy10.pl,r1,yes,26.56,yes,corr,12.0,None,None,None,no
3496,exp_cycles_depvary_step10_batch_yyy10.pl,s7,no,0.92,no,corr,0.0,None,None,None,yes
3497,exp_cycles_depvary_step10_batch_yyy10.pl,d1,yes,0.31,yes,corr,0.0,None,None,None,no
3498,exp_cycles_depvary_step10_batch_yyy10.pl,f2,yes,0.28,yes,corr,0.0,None,None,None,no
3499,exp_cycles_depvary_step10_batch_yyy10.pl,q7,no,0.25,no,corr,0.0,None,None,None,yes
3500,exp_cycles_depvary_step10_batch_yyy10.pl,y6,no,0.24,no,corr,0.0,None,None,None,yes
3501,exp_cycles_depvary_step1_batch_yyy01.pl,b3,no,0.28,no,corr,0.0,None,None,None,yes
3502,exp_cycles_depvary_step1_batch_yyy01.pl,e1,no,0.2,no,corr,1.0,None,None,None,no
3503,exp_cycles_depvary_step1_batch_yyy01.pl,a4,no,0.28,no,corr,0.0,None,None,None,yes
3504,exp_cycles_depvary_step1_batch_yyy01.pl,y3,no,0.36,no,corr,0.0,None,None,None,yes
3505,exp_cycles_depvary_step1_batch_yyy01.pl,w4,no,0.36,no,corr,0.0,None,None,None,yes
3506,exp_cycles_depvary_step1_batch_yyy01.pl,a3,no,0.2,no,corr,0.0,None,None,None,yes
3507,exp_cycles_depvary_step1_batch_yyy01.pl,a1,no,0.27,no,corr,1.0,None,None,None,no
3508,exp_cycles_depvary_step1_batch_yyy01.pl,y5,no,0.37,no,corr,0.0,None,None,None,yes
3509,exp_cycles_depvary_step1_batch_yyy01.pl,x5,no,0.24,no,corr,0.0,None,None,None,yes
3510,exp_cycles_depvary_step1_batch_yyy01.pl,c6,no,0.37,no,corr,0.0,None,None,None,yes
3511,exp_cycles_depvary_step1_batch_yyy02.pl,d5,no,0.48,no,corr,0.0,None,None,None,yes
3512,exp_cycles_depvary_step1_batch_yyy02.pl,s4,no,0.27,no,corr,0.0,None,None,None,yes
3513,exp_cycles_depvary_step1_batch_yyy02.pl,e5,no,0.29,no,corr,0.0,None,None,None,yes
3514,exp_cycles_depvary_step1_batch_yyy02.pl,u4,no,0.47,no,corr,0.0,None,None,None,yes
3515,exp_cycles_depvary_step1_batch_yyy02.pl,t3,no,0.35,no,corr,0.0,None,None,None,yes
3516,exp_cycles_depvary_step1_batch_yyy02.pl,r5,no,0.27,no,corr,0.0,None,None,None,yes
3517,exp_cycles_depvary_step1_batch_yyy02.pl,f3,no,0.38,no,corr,0.0,None,None,None,yes
3518,exp_cycles_depvary_step1_batch_yyy02.pl,y2,no,0.6,no,corr,0.0,None,None,None,yes
3519,exp_cycles_depvary_step1_batch_yyy02.pl,z6,no,0.83,no,corr,0.0,None,None,None,yes
3520,exp_cycles_depvary_step1_batch_yyy02.pl,b2,no,0.45,no,corr,0.0,None,None,None,yes
3521,exp_cycles_depvary_step1_batch_yyy03.pl,c4,no,0.57,no,corr,0.0,None,None,None,yes
3522,exp_cycles_depvary_step1_batch_yyy03.pl,t6,no,0.29,no,corr,0.0,None,None,None,yes
3523,exp_cycles_depvary_step1_batch_yyy03.pl,z4,no,0.3,no,corr,0.0,None,None,None,yes
3524,exp_cycles_depvary_step1_batch_yyy03.pl,w4,no,0.25,no,corr,0.0,None,None,None,yes
3525,exp_cycles_depvary_step1_batch_yyy03.pl,u3,no,0.2,no,corr,0.0,None,None,None,yes
3526,exp_cycles_depvary_step1_batch_yyy03.pl,r2,no,0.25,no,corr,0.0,None,None,None,yes
3527,exp_cycles_depvary_step1_batch_yyy03.pl,v3,no,0.23,no,corr,0.0,None,None,None,yes
3528,exp_cycles_depvary_step1_batch_yyy03.pl,u2,no,0.32,no,corr,0.0,None,None,None,yes
3529,exp_cycles_depvary_step1_batch_yyy03.pl,p4,no,0.26,no,corr,0.0,None,None,None,yes
3530,exp_cycles_depvary_step1_batch_yyy03.pl,x3,no,0.37,no,corr,0.0,None,None,None,yes
3531,exp_cycles_depvary_step1_batch_yyy04.pl,w7,no,0.42,no,corr,0.0,None,None,None,yes
3532,exp_cycles_depvary_step1_batch_yyy04.pl,v2,no,0.26,no,corr,0.0,None,None,None,yes
3533,exp_cycles_depvary_step1_batch_yyy04.pl,u7,no,0.24,no,corr,0.0,None,None,None,yes
3534,exp_cycles_depvary_step1_batch_yyy04.pl,a4,no,0.24,no,corr,0.0,None,None,None,yes
3535,exp_cycles_depvary_step1_batch_yyy04.pl,z4,no,0.35,no,corr,0.0,None,None,None,yes
3536,exp_cycles_depvary_step1_batch_yyy04.pl,p3,no,0.29,no,corr,0.0,None,None,None,yes
3537,exp_cycles_depvary_step1_batch_yyy04.pl,v4,no,0.28,no,corr,0.0,None,None,None,yes
3538,exp_cycles_depvary_step1_batch_yyy04.pl,x1,yes,0.29,yes,corr,4.0,None,None,None,no
3539,exp_cycles_depvary_step1_batch_yyy04.pl,r2,no,0.22,no,corr,0.0,None,None,None,yes
3540,exp_cycles_depvary_step1_batch_yyy04.pl,d1,no,0.33,no,corr,2.0,None,None,None,no
3541,exp_cycles_depvary_step1_batch_yyy05.pl,u7,no,0.73,no,corr,0.0,None,None,None,yes
3542,exp_cycles_depvary_step1_batch_yyy05.pl,q5,no,0.44,no,corr,0.0,None,None,None,yes
3543,exp_cycles_depvary_step1_batch_yyy05.pl,b1,yes,0.3,yes,corr,0.0,None,None,None,no
3544,exp_cycles_depvary_step1_batch_yyy05.pl,f5,no,0.35,no,corr,0.0,None,None,None,yes
3545,exp_cycles_depvary_step1_batch_yyy05.pl,a1,yes,0.25,yes,corr,5.0,None,None,None,no
3546,exp_cycles_depvary_step1_batch_yyy05.pl,d1,no,0.25,no,corr,1.0,None,None,None,no
3547,exp_cycles_depvary_step1_batch_yyy05.pl,z6,no,0.26,no,corr,0.0,None,None,None,yes
3548,exp_cycles_depvary_step1_batch_yyy05.pl,b2,no,0.27,no,corr,0.0,None,None,None,yes
3549,exp_cycles_depvary_step1_batch_yyy05.pl,y3,no,0.31,no,corr,0.0,None,None,None,yes
3550,exp_cycles_depvary_step1_batch_yyy05.pl,r5,no,0.28,no,corr,0.0,None,None,None,yes
3551,exp_cycles_depvary_step1_batch_yyy06.pl,u1,no,0.33,no,corr,0.0,None,None,None,yes
3552,exp_cycles_depvary_step1_batch_yyy06.pl,c2,no,0.25,no,corr,0.0,None,None,None,yes
3553,exp_cycles_depvary_step1_batch_yyy06.pl,v1,no,0.31,no,corr,5.0,None,None,None,no
3554,exp_cycles_depvary_step1_batch_yyy06.pl,r7,no,0.25,no,corr,0.0,None,None,None,yes
3555,exp_cycles_depvary_step1_batch_yyy06.pl,p1,yes,0.22,yes,corr,1.0,None,None,None,no
3556,exp_cycles_depvary_step1_batch_yyy06.pl,y5,no,0.23,no,corr,0.0,None,None,None,yes
3557,exp_cycles_depvary_step1_batch_yyy06.pl,s3,no,0.26,no,corr,0.0,None,None,None,yes
3558,exp_cycles_depvary_step1_batch_yyy06.pl,c4,no,0.31,no,corr,0.0,None,None,None,yes
3559,exp_cycles_depvary_step1_batch_yyy06.pl,a6,no,0.25,no,corr,0.0,None,None,None,yes
3560,exp_cycles_depvary_step1_batch_yyy06.pl,v7,no,0.27,no,corr,0.0,None,None,None,yes
3561,exp_cycles_depvary_step1_batch_yyy07.pl,w7,no,0.29,no,corr,0.0,None,None,None,yes
3562,exp_cycles_depvary_step1_batch_yyy07.pl,d4,no,0.29,no,corr,0.0,None,None,None,yes
3563,exp_cycles_depvary_step1_batch_yyy07.pl,w2,no,0.24,no,corr,0.0,None,None,None,yes
3564,exp_cycles_depvary_step1_batch_yyy07.pl,w4,no,0.26,no,corr,0.0,None,None,None,yes
3565,exp_cycles_depvary_step1_batch_yyy07.pl,t2,no,0.2,no,corr,0.0,None,None,None,yes
3566,exp_cycles_depvary_step1_batch_yyy07.pl,d2,no,0.22,no,corr,0.0,None,None,None,yes
3567,exp_cycles_depvary_step1_batch_yyy07.pl,y6,no,0.29,no,corr,0.0,None,None,None,yes
3568,exp_cycles_depvary_step1_batch_yyy07.pl,x4,no,0.27,no,corr,0.0,None,None,None,yes
3569,exp_cycles_depvary_step1_batch_yyy07.pl,s5,no,0.22,no,corr,0.0,None,None,None,yes
3570,exp_cycles_depvary_step1_batch_yyy07.pl,t3,no,0.25,no,corr,0.0,None,None,None,yes
3571,exp_cycles_depvary_step1_batch_yyy08.pl,c4,no,0.63,no,corr,0.0,None,None,None,yes
3572,exp_cycles_depvary_step1_batch_yyy08.pl,u7,no,0.62,no,corr,0.0,None,None,None,yes
3573,exp_cycles_depvary_step1_batch_yyy08.pl,t3,no,0.29,no,corr,0.0,None,None,None,yes
3574,exp_cycles_depvary_step1_batch_yyy08.pl,t6,no,0.26,no,corr,0.0,None,None,None,yes
3575,exp_cycles_depvary_step1_batch_yyy08.pl,w1,yes,0.29,yes,corr,1.0,None,None,None,no
3576,exp_cycles_depvary_step1_batch_yyy08.pl,y5,no,0.3,no,corr,0.0,None,None,None,yes
3577,exp_cycles_depvary_step1_batch_yyy08.pl,y3,no,0.23,no,corr,0.0,None,None,None,yes
3578,exp_cycles_depvary_step1_batch_yyy08.pl,e4,no,0.53,no,corr,0.0,None,None,None,yes
3579,exp_cycles_depvary_step1_batch_yyy08.pl,r2,no,0.29,no,corr,0.0,None,None,None,yes
3580,exp_cycles_depvary_step1_batch_yyy08.pl,a1,no,0.27,no,corr,1.0,None,None,None,no
3581,exp_cycles_depvary_step1_batch_yyy09.pl,y4,no,0.34,no,corr,0.0,None,None,None,yes
3582,exp_cycles_depvary_step1_batch_yyy09.pl,p4,no,0.29,no,corr,0.0,None,None,None,yes
3583,exp_cycles_depvary_step1_batch_yyy09.pl,v5,no,0.32,no,corr,0.0,None,None,None,yes
3584,exp_cycles_depvary_step1_batch_yyy09.pl,t6,no,0.24,no,corr,0.0,None,None,None,yes
3585,exp_cycles_depvary_step1_batch_yyy09.pl,q4,no,0.25,no,corr,0.0,None,None,None,yes
3586,exp_cycles_depvary_step1_batch_yyy09.pl,v1,no,0.27,no,corr,0.0,None,None,None,yes
3587,exp_cycles_depvary_step1_batch_yyy09.pl,f3,no,0.33,no,corr,0.0,None,None,None,yes
3588,exp_cycles_depvary_step1_batch_yyy09.pl,q7,no,0.27,no,corr,0.0,None,None,None,yes
3589,exp_cycles_depvary_step1_batch_yyy09.pl,r3,no,0.26,no,corr,0.0,None,None,None,yes
3590,exp_cycles_depvary_step1_batch_yyy09.pl,u2,no,0.26,no,corr,0.0,None,None,None,yes
3591,exp_cycles_depvary_step1_batch_yyy10.pl,u5,no,0.31,no,corr,0.0,None,None,None,yes
3592,exp_cycles_depvary_step1_batch_yyy10.pl,r4,no,0.29,no,corr,0.0,None,None,None,yes
3593,exp_cycles_depvary_step1_batch_yyy10.pl,a3,no,0.25,no,corr,0.0,None,None,None,yes
3594,exp_cycles_depvary_step1_batch_yyy10.pl,d1,no,0.28,no,corr,1.0,None,None,None,no
3595,exp_cycles_depvary_step1_batch_yyy10.pl,y6,no,0.32,no,corr,0.0,None,None,None,yes
3596,exp_cycles_depvary_step1_batch_yyy10.pl,a2,no,0.32,no,corr,0.0,None,None,None,yes
3597,exp_cycles_depvary_step1_batch_yyy10.pl,a6,no,0.31,no,corr,0.0,None,None,None,yes
3598,exp_cycles_depvary_step1_batch_yyy10.pl,v7,no,0.25,no,corr,0.0,None,None,None,yes
3599,exp_cycles_depvary_step1_batch_yyy10.pl,z5,no,0.25,no,corr,0.0,None,None,None,yes
3600,exp_cycles_depvary_step1_batch_yyy10.pl,e1,no,0.26,no,corr,1.0,None,None,None,no
3601,exp_cycles_depvary_step2_batch_yyy01.pl,d3,no,0.28,no,corr,0.0,None,None,None,yes
3602,exp_cycles_depvary_step2_batch_yyy01.pl,t6,no,0.26,no,corr,0.0,None,None,None,yes
3603,exp_cycles_depvary_step2_batch_yyy01.pl,a4,no,0.28,no,corr,0.0,None,None,None,yes
3604,exp_cycles_depvary_step2_batch_yyy01.pl,b5,no,0.29,no,corr,0.0,None,None,None,yes
3605,exp_cycles_depvary_step2_batch_yyy01.pl,c3,no,0.33,no,corr,0.0,None,None,None,yes
3606,exp_cycles_depvary_step2_batch_yyy01.pl,t5,no,0.47,no,corr,0.0,None,None,None,yes
3607,exp_cycles_depvary_step2_batch_yyy01.pl,v1,no,0.38,no,corr,9.0,None,None,None,no
3608,exp_cycles_depvary_step2_batch_yyy01.pl,p3,no,0.25,no,corr,0.0,None,None,None,yes
3609,exp_cycles_depvary_step2_batch_yyy01.pl,d1,no,0.25,no,corr,4.0,None,None,None,no
3610,exp_cycles_depvary_step2_batch_yyy01.pl,u2,no,0.23,no,corr,0.0,None,None,None,yes
3611,exp_cycles_depvary_step2_batch_yyy02.pl,u5,no,0.27,no,corr,0.0,None,None,None,yes
3612,exp_cycles_depvary_step2_batch_yyy02.pl,y4,no,0.28,no,corr,0.0,None,None,None,yes
3613,exp_cycles_depvary_step2_batch_yyy02.pl,p5,no,0.2,no,corr,0.0,None,None,None,yes
3614,exp_cycles_depvary_step2_batch_yyy02.pl,b4,no,0.29,no,corr,0.0,None,None,None,yes
3615,exp_cycles_depvary_step2_batch_yyy02.pl,x7,no,0.31,no,corr,0.0,None,None,None,yes
3616,exp_cycles_depvary_step2_batch_yyy02.pl,w1,no,0.36,no,corr,0.0,None,None,None,yes
3617,exp_cycles_depvary_step2_batch_yyy02.pl,r2,no,0.29,no,corr,2.0,None,None,None,no
3618,exp_cycles_depvary_step2_batch_yyy02.pl,e2,no,0.3,no,corr,0.0,None,None,None,yes
3619,exp_cycles_depvary_step2_batch_yyy02.pl,y6,no,0.21,no,corr,0.0,None,None,None,yes
3620,exp_cycles_depvary_step2_batch_yyy02.pl,w3,no,0.24,no,corr,0.0,None,None,None,yes
3621,exp_cycles_depvary_step2_batch_yyy03.pl,t4,no,0.23,no,corr,0.0,None,None,None,yes
3622,exp_cycles_depvary_step2_batch_yyy03.pl,w7,no,0.23,no,corr,0.0,None,None,None,yes
3623,exp_cycles_depvary_step2_batch_yyy03.pl,d4,no,0.28,no,corr,0.0,None,None,None,yes
3624,exp_cycles_depvary_step2_batch_yyy03.pl,v6,no,0.22,no,corr,0.0,None,None,None,yes
3625,exp_cycles_depvary_step2_batch_yyy03.pl,s2,yes,0.23,yes,corr,1.0,None,None,None,no
3626,exp_cycles_depvary_step2_batch_yyy03.pl,t2,no,0.27,no,corr,0.0,None,None,None,yes
3627,exp_cycles_depvary_step2_batch_yyy03.pl,s1,no,0.38,no,corr,0.0,None,None,None,yes
3628,exp_cycles_depvary_step2_batch_yyy03.pl,a1,yes,0.25,yes,corr,1.0,None,None,None,no
3629,exp_cycles_depvary_step2_batch_yyy03.pl,p1,yes,0.27,yes,corr,1.0,None,None,None,no
3630,exp_cycles_depvary_step2_batch_yyy03.pl,p6,no,0.21,no,corr,0.0,None,None,None,yes
3631,exp_cycles_depvary_step2_batch_yyy04.pl,v2,no,0.42,no,corr,0.0,None,None,None,yes
3632,exp_cycles_depvary_step2_batch_yyy04.pl,t3,no,0.65,no,corr,0.0,None,None,None,yes
3633,exp_cycles_depvary_step2_batch_yyy04.pl,a4,no,0.29,no,corr,0.0,None,None,None,yes
3634,exp_cycles_depvary_step2_batch_yyy04.pl,c6,no,0.46,no,corr,0.0,None,None,None,yes
3635,exp_cycles_depvary_step2_batch_yyy04.pl,d1,yes,0.22,yes,corr,0.0,None,None,None,no
3636,exp_cycles_depvary_step2_batch_yyy04.pl,z1,no,0.27,no,corr,5.0,None,None,None,no
3637,exp_cycles_depvary_step2_batch_yyy04.pl,a5,no,0.21,no,corr,0.0,None,None,None,yes
3638,exp_cycles_depvary_step2_batch_yyy04.pl,q3,no,0.4,no,corr,0.0,None,None,None,yes
3639,exp_cycles_depvary_step2_batch_yyy04.pl,y2,no,0.26,no,corr,0.0,None,None,None,yes
3640,exp_cycles_depvary_step2_batch_yyy04.pl,x1,yes,0.28,yes,corr,1.0,None,None,None,no
3641,exp_cycles_depvary_step2_batch_yyy05.pl,z1,yes,0.29,yes,corr,1.0,None,None,None,no
3642,exp_cycles_depvary_step2_batch_yyy05.pl,q4,no,0.25,no,corr,0.0,None,None,None,yes
3643,exp_cycles_depvary_step2_batch_yyy05.pl,v1,yes,0.37,yes,corr,1.0,None,None,None,no
3644,exp_cycles_depvary_step2_batch_yyy05.pl,r4,no,0.3,no,corr,0.0,None,None,None,yes
3645,exp_cycles_depvary_step2_batch_yyy05.pl,p2,no,0.3,no,corr,0.0,None,None,None,yes
3646,exp_cycles_depvary_step2_batch_yyy05.pl,a3,no,0.39,no,corr,0.0,None,None,None,yes
3647,exp_cycles_depvary_step2_batch_yyy05.pl,v3,no,0.52,no,corr,0.0,None,None,None,yes
3648,exp_cycles_depvary_step2_batch_yyy05.pl,q1,yes,0.33,yes,corr,1.0,None,None,None,no
3649,exp_cycles_depvary_step2_batch_yyy05.pl,p5,no,0.48,no,corr,0.0,None,None,None,yes
3650,exp_cycles_depvary_step2_batch_yyy05.pl,d4,no,0.32,no,corr,0.0,None,None,None,yes
3651,exp_cycles_depvary_step2_batch_yyy06.pl,t4,no,0.29,no,corr,0.0,None,None,None,yes
3652,exp_cycles_depvary_step2_batch_yyy06.pl,z5,no,0.25,no,corr,0.0,None,None,None,yes
3653,exp_cycles_depvary_step2_batch_yyy06.pl,w5,no,0.28,no,corr,0.0,None,None,None,yes
3654,exp_cycles_depvary_step2_batch_yyy06.pl,x7,no,0.28,no,corr,0.0,None,None,None,yes
3655,exp_cycles_depvary_step2_batch_yyy06.pl,f3,no,0.28,no,corr,0.0,None,None,None,yes
3656,exp_cycles_depvary_step2_batch_yyy06.pl,d2,no,0.27,no,corr,0.0,None,None,None,yes
3657,exp_cycles_depvary_step2_batch_yyy06.pl,f4,no,0.36,no,corr,0.0,None,None,None,yes
3658,exp_cycles_depvary_step2_batch_yyy06.pl,p1,yes,0.27,yes,corr,1.0,None,None,None,no
3659,exp_cycles_depvary_step2_batch_yyy06.pl,u1,yes,0.25,yes,corr,1.0,None,None,None,no
3660,exp_cycles_depvary_step2_batch_yyy06.pl,r6,no,0.24,no,corr,0.0,None,None,None,yes
3661,exp_cycles_depvary_step2_batch_yyy07.pl,t4,no,0.31,no,corr,0.0,None,None,None,yes
3662,exp_cycles_depvary_step2_batch_yyy07.pl,v2,no,0.28,no,corr,0.0,None,None,None,yes
3663,exp_cycles_depvary_step2_batch_yyy07.pl,x3,no,0.23,no,corr,0.0,None,None,None,yes
3664,exp_cycles_depvary_step2_batch_yyy07.pl,y3,no,0.29,no,corr,0.0,None,None,None,yes
3665,exp_cycles_depvary_step2_batch_yyy07.pl,z2,no,0.26,no,corr,0.0,None,None,None,yes
3666,exp_cycles_depvary_step2_batch_yyy07.pl,r4,no,0.22,no,corr,0.0,None,None,None,yes
3667,exp_cycles_depvary_step2_batch_yyy07.pl,s1,yes,0.25,yes,corr,6.0,None,None,None,no
3668,exp_cycles_depvary_step2_batch_yyy07.pl,r7,no,0.27,no,corr,0.0,None,None,None,yes
3669,exp_cycles_depvary_step2_batch_yyy07.pl,f4,no,0.33,no,corr,0.0,None,None,None,yes
3670,exp_cycles_depvary_step2_batch_yyy07.pl,a3,no,0.25,no,corr,0.0,None,None,None,yes
3671,exp_cycles_depvary_step2_batch_yyy08.pl,u6,no,0.33,no,corr,0.0,None,None,None,yes
3672,exp_cycles_depvary_step2_batch_yyy08.pl,p5,no,0.32,no,corr,0.0,None,None,None,yes
3673,exp_cycles_depvary_step2_batch_yyy08.pl,d3,no,0.26,no,corr,0.0,None,None,None,yes
3674,exp_cycles_depvary_step2_batch_yyy08.pl,v5,no,0.24,no,corr,0.0,None,None,None,yes
3675,exp_cycles_depvary_step2_batch_yyy08.pl,s5,no,0.26,no,corr,0.0,None,None,None,yes
3676,exp_cycles_depvary_step2_batch_yyy08.pl,w4,no,0.3,no,corr,0.0,None,None,None,yes
3677,exp_cycles_depvary_step2_batch_yyy08.pl,t7,no,0.23,no,corr,0.0,None,None,None,yes
3678,exp_cycles_depvary_step2_batch_yyy08.pl,f2,no,0.25,no,corr,0.0,None,None,None,yes
3679,exp_cycles_depvary_step2_batch_yyy08.pl,z4,no,0.23,no,corr,0.0,None,None,None,yes
3680,exp_cycles_depvary_step2_batch_yyy08.pl,e4,no,0.23,no,corr,0.0,None,None,None,yes
3681,exp_cycles_depvary_step2_batch_yyy09.pl,c4,no,0.35,no,corr,0.0,None,None,None,yes
3682,exp_cycles_depvary_step2_batch_yyy09.pl,z5,no,0.23,no,corr,0.0,None,None,None,yes
3683,exp_cycles_depvary_step2_batch_yyy09.pl,p7,no,0.27,no,corr,0.0,None,None,None,yes
3684,exp_cycles_depvary_step2_batch_yyy09.pl,v5,no,0.32,no,corr,0.0,None,None,None,yes
3685,exp_cycles_depvary_step2_batch_yyy09.pl,b4,no,0.26,no,corr,0.0,None,None,None,yes
3686,exp_cycles_depvary_step2_batch_yyy09.pl,z1,yes,0.35,yes,corr,1.0,None,None,None,no
3687,exp_cycles_depvary_step2_batch_yyy09.pl,u3,no,0.31,no,corr,0.0,None,None,None,yes
3688,exp_cycles_depvary_step2_batch_yyy09.pl,y2,no,0.68,no,corr,0.0,None,None,None,yes
3689,exp_cycles_depvary_step2_batch_yyy09.pl,v3,no,0.39,no,corr,0.0,None,None,None,yes
3690,exp_cycles_depvary_step2_batch_yyy09.pl,u2,no,0.32,no,corr,0.0,None,None,None,yes
3691,exp_cycles_depvary_step2_batch_yyy10.pl,t4,no,0.36,no,corr,0.0,None,None,None,yes
3692,exp_cycles_depvary_step2_batch_yyy10.pl,e1,yes,0.28,yes,corr,0.0,None,None,None,no
3693,exp_cycles_depvary_step2_batch_yyy10.pl,t3,no,0.21,no,corr,0.0,None,None,None,yes
3694,exp_cycles_depvary_step2_batch_yyy10.pl,z1,yes,0.25,yes,corr,1.0,None,None,None,no
3695,exp_cycles_depvary_step2_batch_yyy10.pl,x7,no,0.35,no,corr,0.0,None,None,None,yes
3696,exp_cycles_depvary_step2_batch_yyy10.pl,x5,no,0.26,no,corr,0.0,None,None,None,yes
3697,exp_cycles_depvary_step2_batch_yyy10.pl,s7,no,0.24,no,corr,0.0,None,None,None,yes
3698,exp_cycles_depvary_step2_batch_yyy10.pl,p1,yes,0.25,yes,corr,1.0,None,None,None,no
3699,exp_cycles_depvary_step2_batch_yyy10.pl,y1,no,0.26,no,corr,6.0,None,None,None,no
3700,exp_cycles_depvary_step2_batch_yyy10.pl,s1,yes,0.33,yes,corr,2.0,None,None,None,no
3701,exp_cycles_depvary_step3_batch_yyy01.pl,z5,no,0.3,no,corr,0.0,None,None,None,yes
